Pcr,Stock,Name,종가,시가,고가,저가,대용가,거래량,거래대금,PER,PSR,PBR,PCR,P/EBITDAPS,Dividend Yield,Volatility
820032,30000,(주)제일기획,24000.00 ,24150.00 ,24200.00 ,23800.00 ,18830.00 ,412139.00 ,9876934845.00 ,25.72 ,2.39 ,3.86 ,25.37 ,26.26 ,3.63 ,24.65 
820482,12750,(주)에스원,62700.00 ,63400.00 ,63900.00 ,62500.00 ,48330.00 ,33275.00 ,2094200800.00 ,18.23 ,0.93 ,2.41 ,6.65 ,6.36 ,3.55 ,23.92 
820717,18260,삼성에스디에스(주),127000.00 ,128000.00 ,128500.00 ,127000.00 ,100620.00 ,44671.00 ,5707538500.00 ,29.99 ,1.97 ,1.95 ,18.09 ,14.16 ,1.89 ,25.80 
C46093,178920,피아이첨단소재(주),30300.00 ,30000.00 ,30650.00 ,29800.00 ,21280.00 ,92245.00 ,2783049800.00 ,13.91 ,2.95 ,2.85 ,10.05 ,8.94 ,3.60 ,42.97 
C89248,111770,(주)영원무역,47300.00 ,46900.00 ,47400.00 ,46300.00 ,35640.00 ,78635.00 ,3696149750.00 ,15.20 ,1.45 ,1.54 ,20.56 ,12.56 ,2.09 ,38.62 
H32072,139480,(주)이마트,101500.00 ,103000.00 ,103500.00 ,101000.00 ,81120.00 ,134731.00 ,13759341000.00 ,3.71 ,0.19 ,0.30 ,6.61 ,3.58 ,1.96 ,31.55 
I66472,161390,한국타이어앤테크놀로지(주),33250.00 ,33450.00 ,33650.00 ,33050.00 ,26090.00 ,189386.00 ,6317610150.00 ,37.78 ,1.39 ,0.88 ,35.74 ,99.25 ,2.07 ,34.58 
IQ7228,271560,(주)오리온,126500.00 ,126500.00 ,127000.00 ,125000.00 ,98670.00 ,86274.00 ,10871462500.00 ,54.20 ,6.19 ,5.99 ,34.70 ,28.29 ,0.59 ,30.69 
IV0057,280360,롯데웰푸드(주),126500.00 ,126500.00 ,127500.00 ,125000.00 ,96140.00 ,12110.00 ,1529474000.00 ,26.72 ,0.52 ,0.66 ,5.43 ,5.27 ,1.26 ,22.22 
L07656,185750,(주)종근당,88800.00 ,90000.00 ,90700.00 ,88200.00 ,68930.00 ,17547.00 ,1560542500.00 ,25.42 ,0.75 ,1.87 ,65.57 ,8.41 ,1.11 ,24.64 
1471,33780,(주)케이티앤지,89500.00 ,87300.00 ,89700.00 ,87300.00 ,70160.00 ,281396.00 ,25077765900.00 ,12.98 ,3.17 ,1.55 ,10.03 ,9.04 ,4.69 ,13.93 
64847,32640,(주)LG유플러스,11100.00 ,10950.00 ,11150.00 ,10950.00 ,8800.00 ,516286.00 ,5712104425.00 ,7.09 ,0.38 ,0.81 ,1.44 ,1.50 ,3.10 ,22.80 
86512,69960,(주)현대백화점,60400.00 ,60200.00 ,61100.00 ,60000.00 ,48240.00 ,57098.00 ,3463290400.00 ,8.69 ,0.87 ,0.36 ,3.23 ,3.39 ,1.70 ,25.70 
88102,20000,(주)한섬,25850.00 ,25300.00 ,26150.00 ,25300.00 ,19640.00 ,40864.00 ,1057845250.00 ,4.87 ,0.41 ,0.56 ,3.15 ,2.68 ,2.07 ,34.76 
162210,51900,(주)LG생활건강,726000.00 ,718000.00 ,746000.00 ,718000.00 ,525600.00 ,42418.00 ,30920839000.00 ,20.04 ,2.46 ,3.88 ,16.18 ,11.08 ,1.55 ,42.59 
163890,86280,현대글로비스(주),162000.00 ,158500.00 ,163000.00 ,158000.00 ,124410.00 ,53267.00 ,8590799500.00 ,9.64 ,0.35 ,1.28 ,6.33 ,4.91 ,2.35 ,30.31 
170258,57050,(주)현대홈쇼핑,52500.00 ,51500.00 ,53300.00 ,51500.00 ,39900.00 ,12014.00 ,631381000.00 ,13.43 ,0.56 ,0.42 ,6.71 ,4.08 ,4.36 ,22.72 
208389,69260,티케이지휴켐스(주),19300.00 ,18800.00 ,19600.00 ,18800.00 ,14510.00 ,69463.00 ,1345490100.00 ,10.18 ,0.86 ,1.15 ,8.90 ,6.00 ,4.86 ,32.25 
251763,68270,(주)셀트리온,163500.00 ,161500.00 ,165000.00 ,161500.00 ,117360.00 ,230828.00 ,37760457500.00 ,39.05 ,13.82 ,7.98 ,27.82 ,25.19 ,0.47 ,38.30 
310123,4370,(주)농심,336000.00 ,336000.00 ,337000.00 ,332000.00 ,262860.00 ,17408.00 ,5827398500.00 ,27.32 ,0.92 ,1.01 ,14.05 ,14.47 ,1.13 ,26.15 
310140,3230,삼양식품(주),115500.00 ,115500.00 ,118500.00 ,114500.00 ,90480.00 ,62125.00 ,7244310500.00 ,17.74 ,1.38 ,2.46 ,16.39 ,12.64 ,0.87 ,38.96 
310301,7310,(주)오뚜기,450500.00 ,450000.00 ,457500.00 ,449500.00 ,353340.00 ,2336.00 ,1058809500.00 ,15.18 ,0.63 ,1.22 ,12.37 ,7.46 ,1.64 ,21.54 
350338,4000,롯데정밀화학(주),53500.00 ,53500.00 ,54100.00 ,53000.00 ,42740.00 ,102549.00 ,5480886300.00 ,5.14 ,0.77 ,0.79 ,4.46 ,3.72 ,4.24 ,32.47 
350354,990,(주)DB하이텍,42000.00 ,39100.00 ,42450.00 ,39000.00 ,29190.00 ,756085.00 ,31342553700.00 ,5.76 ,1.50 ,1.72 ,4.48 ,3.36 ,1.05 ,43.18 
350559,5250,(주)녹십자홀딩스,16500.00 ,16200.00 ,16700.00 ,16200.00 ,12210.00 ,34617.00 ,571801700.00 ,21.02 ,10.59 ,1.26 ,21.07 ,19.93 ,2.32 ,36.28 
350893,880,(주)한화,25550.00 ,24950.00 ,25850.00 ,24950.00 ,19730.00 ,188195.00 ,4790344300.00 ,18.03 ,0.60 ,0.71 ,6.35 ,7.35 ,2.69 ,31.26 
351113,14680,(주)한솔케미칼,185000.00 ,178500.00 ,186000.00 ,178500.00 ,138320.00 ,47700.00 ,8799188000.00 ,15.81 ,3.61 ,3.47 ,17.36 ,10.56 ,1.11 ,45.30 
351350,11780,금호석유화학(주),128000.00 ,126000.00 ,129500.00 ,126000.00 ,97660.00 ,43879.00 ,5614343000.00 ,3.62 ,0.65 ,1.39 ,2.86 ,2.44 ,6.46 ,37.68 
355399,6280,(주)녹십자,126500.00 ,125000.00 ,128000.00 ,125000.00 ,96140.00 ,17350.00 ,2203152000.00 ,10.21 ,1.23 ,1.32 ,12.27 ,14.47 ,1.54 ,40.51 
361267,26960,(주)동서,18750.00 ,18550.00 ,19000.00 ,18550.00 ,14280.00 ,47020.00 ,884892950.00 ,16.32 ,3.72 ,1.31 ,22.74 ,52.09 ,3.69 ,28.21 
370380,10130,고려아연(주),522000.00 ,512000.00 ,531000.00 ,512000.00 ,404040.00 ,63028.00 ,32861964000.00 ,12.24 ,1.29 ,1.38 ,12.24 ,7.95 ,3.60 ,34.74 
380130,12330,현대모비스(주),214000.00 ,204000.00 ,216500.00 ,204000.00 ,161460.00 ,313496.00 ,66889530000.00 ,13.76 ,0.72 ,0.85 ,8.60 ,10.78 ,1.35 ,28.09 
380687,11070,엘지이노텍(주),272000.00 ,263500.00 ,274000.00 ,262500.00 ,195360.00 ,216731.00 ,58486283000.00 ,8.15 ,0.44 ,2.38 ,7.15 ,3.81 ,1.10 ,44.45 
380725,5930,삼성전자(주),59000.00 ,58300.00 ,59400.00 ,57900.00 ,46560.00 ,17334989.00 ,1.02E+12,25.66 ,2.41 ,2.27 ,9.81 ,10.21 ,3.27 ,22.93 
380911,270,기아(주),61500.00 ,60500.00 ,62100.00 ,60100.00 ,47650.00 ,1687827.00 ,1.04E+11,11.05 ,0.60 ,1.09 ,5.66 ,5.60 ,4.82 ,27.59 
380954,5380,현대자동차(주),159500.00 ,157500.00 ,161500.00 ,157500.00 ,127200.00 ,502420.00 ,80413938500.00 ,64.76 ,0.76 ,0.91 ,5.90 ,10.97 ,2.34 ,25.57 
383511,660,에스케이하이닉스(주),83100.00 ,81400.00 ,83600.00 ,81100.00 ,63490.00 ,3687430.00 ,3.05E+11,5.96 ,1.37 ,1.09 ,3.21 ,2.82 ,1.75 ,33.59 
387586,90430,(주)아모레퍼시픽,137500.00 ,136000.00 ,141000.00 ,135500.00 ,104500.00 ,165864.00 ,22864500500.00 ,33.72 ,2.72 ,2.08 ,16.64 ,18.35 ,0.71 ,45.99 
388742,14820,동원시스템즈(주),38900.00 ,38500.00 ,39500.00 ,38350.00 ,29520.00 ,16178.00 ,630149800.00 ,29.38 ,1.32 ,2.18 ,21.14 ,9.94 ,1.53 ,39.73 
520047,51600,한전KPS(주),32350.00 ,32000.00 ,32700.00 ,31800.00 ,25230.00 ,112393.00 ,3635480950.00 ,14.83 ,1.06 ,1.32 ,10.93 ,8.64 ,3.71 ,37.36 
620084,4170,(주)신세계,226500.00 ,227000.00 ,232000.00 ,226500.00 ,179400.00 ,71721.00 ,16359435500.00 ,10.19 ,1.33 ,0.60 ,3.80 ,5.33 ,1.32 ,32.45 
622850,36570,(주)엔씨소프트,428000.00 ,430500.00 ,442000.00 ,426000.00 ,328700.00 ,93529.00 ,40508841131.00 ,24.95 ,4.13 ,3.00 ,23.46 ,21.34 ,1.27 ,42.83 
810045,7070,(주)지에스리테일,27100.00 ,27100.00 ,27400.00 ,26850.00 ,20780.00 ,111743.00 ,3035437350.00 ,2.86 ,0.26 ,0.72 ,3.77 ,3.05 ,4.32 ,26.90 
810193,30200,(주)케이티,33950.00 ,33550.00 ,34200.00 ,33550.00 ,27000.00 ,722679.00 ,24548330500.00 ,8.06 ,0.43 ,0.76 ,1.61 ,1.85 ,5.08 ,21.27 
820032,30000,(주)제일기획,22100.00 ,21600.00 ,22150.00 ,21600.00 ,17560.00 ,294244.00 ,6468959500.00 ,23.69 ,2.20 ,3.56 ,23.36 ,24.18 ,3.94 ,25.20 
820482,12750,(주)에스원,57000.00 ,56100.00 ,57800.00 ,56100.00 ,44610.00 ,38966.00 ,2224237000.00 ,16.57 ,0.85 ,2.19 ,6.04 ,5.78 ,3.90 ,24.37 
820717,18260,삼성에스디에스(주),124000.00 ,120000.00 ,125500.00 ,120000.00 ,96400.00 ,92889.00 ,11498287500.00 ,29.28 ,1.92 ,1.90 ,17.67 ,13.82 ,1.93 ,26.10 
C46093,178920,피아이첨단소재(주),28250.00 ,27550.00 ,28750.00 ,27400.00 ,19490.00 ,153139.00 ,4314638950.00 ,12.96 ,2.75 ,2.66 ,9.37 ,8.33 ,3.86 ,43.36 
C89248,111770,(주)영원무역,43100.00 ,42550.00 ,43500.00 ,42550.00 ,33810.00 ,62303.00 ,2690102000.00 ,13.85 ,1.32 ,1.40 ,18.73 ,11.44 ,2.30 ,38.86 
H32072,139480,(주)이마트,101500.00 ,101500.00 ,105000.00 ,100500.00 ,79170.00 ,155753.00 ,15907421000.00 ,3.71 ,0.19 ,0.30 ,6.61 ,3.58 ,1.96 ,32.83 
I66472,161390,한국타이어앤테크놀로지(주),31400.00 ,30300.00 ,31450.00 ,30300.00 ,23400.00 ,222285.00 ,6915103600.00 ,35.68 ,1.31 ,0.83 ,33.75 ,93.73 ,2.20 ,34.65 
IQ7228,271560,(주)오리온,120500.00 ,119500.00 ,122500.00 ,118000.00 ,94770.00 ,146015.00 ,17592258568.00 ,51.63 ,5.90 ,5.71 ,33.05 ,26.95 ,0.62 ,31.10 
IV0057,280360,롯데웰푸드(주),114000.00 ,113000.00 ,116000.00 ,113000.00 ,87020.00 ,13648.00 ,1555288500.00 ,24.08 ,0.47 ,0.60 ,4.89 ,4.75 ,1.40 ,22.49 
L07656,185750,(주)종근당,81400.00 ,81000.00 ,82000.00 ,80600.00 ,62400.00 ,16022.00 ,1305041500.00 ,23.30 ,0.69 ,1.71 ,60.10 ,7.71 ,1.21 ,24.49 
1471,33780,(주)케이티앤지,91400.00 ,91800.00 ,92000.00 ,90800.00 ,72480.00 ,221459.00 ,20278124600.00 ,13.26 ,3.24 ,1.58 ,10.25 ,9.23 ,4.59 ,14.11 
64847,32640,(주)LG유플러스,10850.00 ,10800.00 ,11000.00 ,10700.00 ,8560.00 ,1595444.00 ,17279280000.00 ,6.93 ,0.37 ,0.79 ,1.41 ,1.47 ,3.18 ,22.89 
86512,69960,(주)현대백화점,62600.00 ,63400.00 ,63800.00 ,62100.00 ,50160.00 ,50482.00 ,3169502900.00 ,9.01 ,0.91 ,0.37 ,3.35 ,3.52 ,1.64 ,26.09 
88102,20000,(주)한섬,27300.00 ,27350.00 ,27600.00 ,27200.00 ,20550.00 ,40022.00 ,1097928250.00 ,5.15 ,0.43 ,0.59 ,3.33 ,2.83 ,1.96 ,35.06 
162210,51900,(주)LG생활건강,744000.00 ,737000.00 ,750000.00 ,736000.00 ,529920.00 ,52666.00 ,39079984000.00 ,20.53 ,2.52 ,3.98 ,16.59 ,11.36 ,1.51 ,41.17 
163890,86280,현대글로비스(주),176500.00 ,171000.00 ,177500.00 ,171000.00 ,132990.00 ,116685.00 ,20342962500.00 ,10.50 ,0.38 ,1.39 ,6.90 ,5.34 ,2.15 ,30.61 
170258,57050,(주)현대홈쇼핑,54800.00 ,55000.00 ,56000.00 ,54600.00 ,41420.00 ,7695.00 ,424444900.00 ,14.02 ,0.58 ,0.44 ,7.00 ,4.25 ,4.18 ,23.49 
208389,69260,티케이지휴켐스(주),20050.00 ,20150.00 ,20250.00 ,19900.00 ,15230.00 ,54732.00 ,1098926650.00 ,10.58 ,0.89 ,1.19 ,9.24 ,6.24 ,4.68 ,32.25 
251763,68270,(주)셀트리온,169000.00 ,169000.00 ,172000.00 ,168500.00 ,120960.00 ,278561.00 ,47397195500.00 ,40.36 ,14.28 ,8.25 ,28.75 ,26.03 ,0.45 ,37.92 
310123,4370,(주)농심,343500.00 ,349500.00 ,350500.00 ,343000.00 ,270660.00 ,13967.00 ,4824410000.00 ,27.93 ,0.94 ,1.04 ,14.36 ,14.80 ,1.11 ,26.41 
310140,3230,삼양식품(주),117500.00 ,121000.00 ,121000.00 ,116500.00 ,94380.00 ,78422.00 ,9262908000.00 ,18.05 ,1.40 ,2.50 ,16.67 ,12.86 ,0.85 ,38.86 
310301,7310,(주)오뚜기,456000.00 ,461500.00 ,466000.00 ,454000.00 ,356850.00 ,3343.00 ,1530783500.00 ,15.37 ,0.64 ,1.23 ,12.53 ,7.55 ,1.62 ,21.19 
350338,4000,롯데정밀화학(주),56200.00 ,56800.00 ,57000.00 ,56000.00 ,43600.00 ,37457.00 ,2117351300.00 ,5.40 ,0.80 ,0.83 ,4.68 ,3.90 ,4.04 ,32.34 
350354,990,(주)DB하이텍,43200.00 ,43950.00 ,44200.00 ,43000.00 ,32220.00 ,279932.00 ,12169578850.00 ,5.92 ,1.55 ,1.77 ,4.61 ,3.45 ,1.02 ,42.26 
350559,5250,(주)녹십자홀딩스,16800.00 ,16950.00 ,18000.00 ,16650.00 ,12540.00 ,194087.00 ,3332056750.00 ,21.40 ,10.78 ,1.28 ,21.45 ,20.30 ,2.27 ,36.34 
350893,880,(주)한화,28000.00 ,27800.00 ,28400.00 ,27700.00 ,21480.00 ,143349.00 ,4015910700.00 ,19.76 ,0.65 ,0.78 ,6.95 ,8.06 ,2.45 ,31.69 
351113,14680,(주)한솔케미칼,196500.00 ,201000.00 ,202000.00 ,194500.00 ,150480.00 ,39623.00 ,7819096858.00 ,16.79 ,3.83 ,3.68 ,18.44 ,11.22 ,1.05 ,45.23 
351350,11780,금호석유화학(주),143500.00 ,144000.00 ,144500.00 ,142500.00 ,109440.00 ,59568.00 ,8554070500.00 ,4.06 ,0.73 ,1.56 ,3.20 ,2.74 ,5.76 ,37.64 
355399,6280,(주)녹십자,128000.00 ,130500.00 ,130500.00 ,127500.00 ,98420.00 ,30524.00 ,3924025500.00 ,10.33 ,1.25 ,1.34 ,12.41 ,14.64 ,1.53 ,40.64 
361267,26960,(주)동서,19800.00 ,20200.00 ,20200.00 ,19800.00 ,15040.00 ,39893.00 ,795745050.00 ,17.23 ,3.93 ,1.38 ,24.01 ,55.01 ,3.50 ,28.70 
370380,10130,고려아연(주),559000.00 ,557000.00 ,569000.00 ,555000.00 ,429000.00 ,48241.00 ,27111890000.00 ,13.10 ,1.38 ,1.48 ,13.10 ,8.51 ,3.36 ,34.77 
380130,12330,현대모비스(주),216500.00 ,213500.00 ,218500.00 ,213500.00 ,166530.00 ,191835.00 ,41598936500.00 ,13.92 ,0.73 ,0.86 ,8.70 ,10.91 ,1.33 ,27.83 
380687,11070,엘지이노텍(주),274500.00 ,277500.00 ,280000.00 ,273500.00 ,205350.00 ,165844.00 ,45812330000.00 ,8.23 ,0.45 ,2.40 ,7.22 ,3.84 ,1.09 ,43.96 
380725,5930,삼성전자(주),60800.00 ,60500.00 ,61200.00 ,60400.00 ,48400.00 ,12510328.00 ,7.61E+11,26.45 ,2.48 ,2.34 ,10.11 ,10.52 ,3.18 ,22.99 
380911,270,기아(주),65300.00 ,64100.00 ,65800.00 ,64100.00 ,49840.00 ,1611359.00 ,1.05E+11,11.73 ,0.64 ,1.16 ,6.01 ,5.95 ,4.54 ,27.78 
380954,5380,현대자동차(주),169000.00 ,167500.00 ,170000.00 ,167000.00 ,133200.00 ,707095.00 ,1.2E+11,68.62 ,0.80 ,0.97 ,6.25 ,11.62 ,2.21 ,25.71 
383511,660,에스케이하이닉스(주),85700.00 ,86800.00 ,87500.00 ,85400.00 ,67700.00 ,2058890.00 ,1.78E+11,6.15 ,1.42 ,1.12 ,3.31 ,2.91 ,1.70 ,33.59 
387586,90430,(주)아모레퍼시픽,139500.00 ,140000.00 ,141500.00 ,138000.00 ,106400.00 ,180625.00 ,25201813500.00 ,34.21 ,2.76 ,2.11 ,16.88 ,18.62 ,0.70 ,46.24 
388742,14820,동원시스템즈(주),40250.00 ,40700.00 ,41350.00 ,40250.00 ,30620.00 ,15667.00 ,636063150.00 ,30.40 ,1.36 ,2.26 ,21.87 ,10.28 ,1.48 ,39.46 
520047,51600,한전KPS(주),34650.00 ,34700.00 ,34850.00 ,34350.00 ,26790.00 ,99010.00 ,3426294050.00 ,15.89 ,1.13 ,1.42 ,11.71 ,9.26 ,3.46 ,37.56 
620084,4170,(주)신세계,234500.00 ,234500.00 ,241000.00 ,233500.00 ,181350.00 ,89634.00 ,21206746500.00 ,10.55 ,1.38 ,0.62 ,3.94 ,5.52 ,1.28 ,31.87 
622850,36570,(주)엔씨소프트,464000.00 ,456500.00 ,468500.00 ,456000.00 ,341240.00 ,102033.00 ,47356160500.00 ,27.05 ,4.48 ,3.25 ,25.44 ,23.14 ,1.17 ,43.08 
810045,7070,(주)지에스리테일,27600.00 ,27650.00 ,28000.00 ,27400.00 ,20860.00 ,113828.00 ,3144868900.00 ,2.91 ,0.26 ,0.74 ,3.84 ,3.11 ,4.24 ,27.01 
810193,30200,(주)케이티,34350.00 ,34200.00 ,34650.00 ,34150.00 ,27200.00 ,697105.00 ,23996098450.00 ,8.16 ,0.44 ,0.77 ,1.63 ,1.87 ,5.02 ,21.20 
820032,30000,(주)제일기획,22400.00 ,22350.00 ,22450.00 ,22150.00 ,17760.00 ,231698.00 ,5172823250.00 ,24.01 ,2.23 ,3.61 ,23.68 ,24.51 ,3.89 ,25.19 
820482,12750,(주)에스원,58600.00 ,58700.00 ,59700.00 ,58000.00 ,45310.00 ,77368.00 ,4545080400.00 ,17.03 ,0.87 ,2.25 ,6.21 ,5.94 ,3.80 ,25.10 
820717,18260,삼성에스디에스(주),124500.00 ,122500.00 ,126000.00 ,122500.00 ,97200.00 ,105245.00 ,13081395502.00 ,29.40 ,1.93 ,1.91 ,17.74 ,13.88 ,1.93 ,26.21 
C46093,178920,피아이첨단소재(주),31150.00 ,31050.00 ,32000.00 ,31050.00 ,21660.00 ,102143.00 ,3216095800.00 ,14.30 ,3.03 ,2.93 ,10.33 ,9.19 ,3.50 ,44.10 
C89248,111770,(주)영원무역,43750.00 ,43900.00 ,44250.00 ,43450.00 ,34240.00 ,50498.00 ,2212312800.00 ,14.06 ,1.34 ,1.42 ,19.01 ,11.61 ,2.26 ,38.88 
H32072,139480,(주)이마트,100500.00 ,99400.00 ,101500.00 ,99400.00 ,76900.00 ,108456.00 ,10911165500.00 ,3.68 ,0.18 ,0.30 ,6.54 ,3.54 ,1.98 ,33.17 
I66472,161390,한국타이어앤테크놀로지(주),33200.00 ,32000.00 ,33450.00 ,32000.00 ,24050.00 ,375003.00 ,12393853650.00 ,37.73 ,1.39 ,0.88 ,35.68 ,99.10 ,2.08 ,34.86 
IQ7228,271560,(주)오리온,120000.00 ,119500.00 ,122000.00 ,118000.00 ,92820.00 ,103391.00 ,12355023500.00 ,51.41 ,5.88 ,5.69 ,32.91 ,26.84 ,0.62 ,31.00 
IV0057,280360,롯데웰푸드(주),117000.00 ,117500.00 ,118000.00 ,115500.00 ,88920.00 ,9955.00 ,1158181500.00 ,24.71 ,0.49 ,0.61 ,5.02 ,4.87 ,1.37 ,22.56 
